ID,REGION,PEOPL,HHINC,AVG_EDU_LVL,AVG_AGE,CHLDRN_LT_20,OTHR_INCM_SRC,RSDNC,NUM_YEARS_US,NUM_IN_ARMY,TOTAL_NUM_JOBS_HHLD,OWNS_HOUSE
18441,8,2,"$47,000",5,25,0,0,0,26,0,2,0
18444,8,4,"$111,000",4,35,2,1,1,35,0,3,1
18448,8,3,"$125,000",9,59,0,3,1,59,0,8,1
18449,8,5,"$60,000",7,39,3,0,0,16,0,2,1
18452,8,2,"$66,000",3,37,0,0,0,37,0,2,1
18463,8,2,"$36,000",9,73,0,0,0,69,1,1,1
18465,8,1,"$51,100",9,32,0,0,0,32,0,2,1
18468,8,4,"$77,000",3,37,2,0,0,37,0,2,1
18474,8,4,"$19,000",2,36,2,0,0,29,0,3,1
18477,8,1,"$60,000",8,87,0,0,0,87,0,1,1
18484,8,3,"$61,311",6,43,1,2,1,43,0,4,1
18489,8,8,"$58,869",5,30,6,0,0,30,0,5,1
18504,8,2,"$67,000",8,54,0,0,0,54,1,1,0
18508,8,3,"$137,000",9,48,1,0,0,48,0,2,1
18511,8,1,"$40,000",3,55,0,0,0,55,0,1,1
18512,8,2,"$130,000",6,51,0,0,0,51,1,2,1
18514,8,2,"$40,000",5,60,0,0,0,60,0,1,1
18517,8,5,"$60,000",4,31,3,0,0,31,0,5,1
18521,8,2,"$10,000",3,32,1,0,0,32,0,2,0
18522,8,2,"$34,582",8,52,0,0,0,52,0,2,1
18524,8,1,"$8,760",2,75,0,0,0,75,0,1,1
18526,8,4,"$100,000",7,36,1,0,0,36,0,3,1
18528,8,2,"$31,000",5,31,0,0,0,31,0,2,0
18529,8,1,"$129,080",6,72,0,0,0,72,0,1,1
18530,8,4,"$30,439",4,35,2,0,0,35,0,3,1
18534,8,2,"$70,080",8,58,0,0,0,58,1,2,1
18538,8,1,"$16,000",6,59,0,0,0,59,0,0,1
18553,8,1,"$100,000",9,50,0,0,0,50,0,1,1
18554,8,2,"$40,000",6,58,0,0,0,35,0,1,1
18559,8,2,"$10,716",5,79,0,0,0,79,0,1,1
18575,8,2,"$40,000",5,23,0,1,0,23,0,2,1
18576,8,2,"$25,000",2,76,0,0,1,78,1,2,1
18578,8,3,"$35,000",4,36,1,0,0,36,0,6,0
18579,8,1,"$30,000",8,50,0,0,0,50,0,1,0
18580,8,1,"$8,000",1,66,0,0,0,45,0,0,0
18587,8,4,"$16,373",2,24,1,0,0,14,0,2,1
18589,8,4,"$67,000",2,23,2,0,0,13,0,3,0
18592,8,5,"$26,000",6,31,3,0,0,25,0,2,1
18594,8,3,"$80,000",9,33,1,2,1,33,0,7,1
18598,8,4,$503,3,34,2,0,0,34,1,1,0
18606,8,4,"$210,000",7,37,0,0,0,37,1,4,1
18607,8,2,"$114,000",9,57,0,0,0,57,1,2,1
18609,8,5,"$81,200",5,37,3,0,0,37,0,2,1
18614,8,2,"$48,000",3,28,0,0,0,28,0,2,0
18619,8,1,"$24,420",3,71,0,0,0,71,0,1,0
18622,8,1,"$18,384",3,74,0,0,0,55,0,1,1
18627,8,1,"$10,000",3,75,0,0,0,75,1,0,1
18629,8,5,"$22,750",5,36,3,0,0,36,0,3,1
18633,8,3,"$75,400",7,45,0,0,0,45,0,4,1
18636,8,2,"$120,000",7,58,0,0,0,58,1,2,1
18637,8,4,"$135,000",7,37,2,0,0,37,1,2,1
18638,8,3,"$74,847",5,34,1,0,0,34,0,3,1
18643,8,2,"$370,000",7,49,0,2,0,49,1,5,1
18647,8,1,"$36,000",3,42,0,0,0,42,0,1,0
18653,8,3,"$43,000",5,25,1,0,0,25,0,2,0
18658,8,3,"$90,718",6,43,0,0,0,43,0,2,1
18659,8,4,"$62,525",8,38,2,1,0,38,0,2,1
18664,8,3,"$51,411",5,29,1,0,0,29,0,2,1
18668,8,3,"$80,000",9,39,1,0,0,39,0,2,1
18670,8,7,"$48,164",5,36,5,0,0,36,0,2,1
18672,8,6,"$7,000",2,36,4,0,0,28,0,1,1
18674,8,2,"$42,975",5,69,0,0,0,69,1,1,1
18677,8,5,"$30,000",8,39,3,0,0,39,0,2,1
18680,8,4,"$64,020",3,28,2,0,0,28,0,2,1
18681,8,3,"$50,000",4,46,0,0,0,46,1,2,0
18683,8,2,"$42,000",2,57,0,0,0,57,1,1,0
18688,8,2,"$103,000",5,55,0,0,0,55,1,1,1
18693,8,4,"$100,510",6,29,2,2,1,29,0,3,1
18694,8,7,"$14,200",1,30,5,0,0,18,0,0,0
18698,8,3,"$40,000",4,59,0,1,0,59,1,3,1
18702,8,2,"$60,000",8,26,0,0,0,26,0,2,0
18704,8,1,"$14,999",3,74,0,0,0,74,0,1,0
18706,8,4,"$120,000",6,34,0,0,0,34,2,6,1
18708,8,2,"$60,000",8,62,0,0,0,62,0,2,1
18710,8,1,"$34,150",8,39,0,0,0,39,0,1,1
18716,8,1,"$24,000",6,39,0,0,0,39,0,1,0
18724,8,2,"$78,000",9,49,1,0,1,49,0,1,1
18726,8,3,"$40,800",5,49,0,0,0,49,0,2,1
18727,8,4,"$61,000",5,36,2,0,0,36,1,2,1
18733,8,3,"$136,800",7,42,0,0,0,42,1,3,1
18735,8,4,"$140,000",10,57,0,0,0,57,1,3,1
18740,8,5,"$78,500",5,37,3,1,1,37,1,4,1
18741,8,6,"$16,107",2,36,4,0,0,15,0,2,0
18749,8,1,"$19,000",7,52,0,0,0,52,1,1,1
18753,8,5,"$140,000",5,30,3,0,0,27,0,4,1
18758,8,2,"$10,000",6,29,1,0,0,32,0,0,0
18759,8,4,"$70,000",4,32,2,0,0,32,1,2,1
18763,8,1,"$18,000",8,59,0,0,0,59,0,1,1
18766,8,3,"$49,000",6,29,1,0,0,29,0,3,1
18767,8,4,"$55,000",7,40,2,0,1,40,0,4,1
18769,8,4,"$18,000",5,33,2,0,0,13,0,2,0
18770,8,1,"$65,000",8,34,0,0,0,34,0,1,1
18771,8,2,"$60,000",3,62,0,0,0,62,1,1,1
18773,8,7,"$17,555",1,29,4,0,0,13,0,2,0
18775,8,1,"$28,800",2,78,0,0,0,78,1,1,1
18782,8,1,"$31,047",9,79,0,0,0,79,0,1,1
18784,8,1,"$12,000",6,53,0,0,0,53,0,1,0
18786,8,2,"$18,000",7,41,1,0,0,41,0,1,1
18790,8,2,"$43,000",5,31,0,0,0,31,0,2,0
18793,8,2,"$32,000",5,57,0,0,0,57,0,1,1
18794,8,2,"$90,000",3,80,0,0,0,80,1,0,1
18806,8,4,"$33,000",7,27,2,0,0,29,1,2,0
18808,8,5,"$15,500",2,31,3,1,0,31,0,3,0
18809,8,1,"$5,000",6,47,0,0,0,47,1,0,0
18812,8,3,"$43,000",5,44,0,0,0,44,0,4,1
18814,8,3,"$186,000",6,38,1,0,0,38,1,2,1
18816,8,6,"$40,700",3,29,2,0,0,7,0,3,0
18818,8,5,"$85,165",5,32,3,0,0,32,0,4,1
18820,8,5,"$47,728",4,29,3,0,0,29,0,4,1
18821,8,4,"$41,298",9,37,2,0,0,37,2,4,1
18824,8,2,"$59,534",3,39,1,0,1,39,0,1,1
18826,8,1,"$6,000",2,55,0,0,0,55,0,0,1
18828,8,2,"$51,618",3,50,0,0,0,50,0,2,1
18831,8,4,"$45,000",7,41,2,0,0,41,0,3,1
18838,8,3,"$150,742",9,40,1,0,0,40,0,5,1
18839,8,2,"$75,000",9,59,0,0,0,59,1,2,1
18840,8,2,"$78,006",8,35,0,0,0,35,0,2,1
18843,8,3,"$73,281",4,43,0,0,0,43,1,3,1
18846,8,3,"$107,950",7,37,0,0,0,37,0,3,1
18847,8,2,"$82,000",8,48,0,0,1,48,0,2,1
18848,8,2,"$250,000",7,51,0,0,0,44,1,2,1
18852,8,2,"$38,700",6,24,0,0,0,24,0,3,0
18859,8,2,"$118,596",8,65,0,0,0,65,0,2,1
18862,8,2,"$60,000",8,42,0,0,1,42,0,2,1
18863,8,2,"$60,000",6,55,0,0,0,55,0,2,1
18864,8,1,"$40,000",8,78,0,0,0,78,1,1,1
18868,8,3,"$27,000",7,23,1,0,0,23,0,2,0
18870,8,4,"$93,150",6,44,2,0,0,44,1,2,1
18878,8,2,"$40,000",4,58,0,0,0,58,1,1,1
18879,8,3,"$16,000",2,29,1,0,0,13,0,1,0
18882,8,2,"$22,000",3,53,0,0,0,54,0,2,1
18886,8,3,"$54,900",3,42,1,1,0,42,0,3,1
18889,8,3,"$60,000",7,47,0,1,1,47,0,3,1
18892,8,5,"$25,000",2,31,3,0,1,19,0,4,1
18894,8,2,"$38,000",6,54,0,0,1,54,1,0,1
18895,8,3,"$47,500",5,45,1,0,0,45,0,2,1
18898,8,4,"$38,000",8,38,2,0,0,38,0,2,0
18902,8,1,"$29,857",3,57,0,0,0,57,1,1,1
18906,8,2,"$27,115",3,61,0,0,0,61,0,0,1
18912,8,2,"$47,000",6,63,0,0,0,63,1,1,1
18913,8,6,"$30,000",4,43,3,0,0,43,0,5,1
18915,8,4,"$212,179",8,44,2,0,1,44,0,4,1
18924,8,3,"$97,000",5,37,1,0,0,37,0,2,1
18928,8,1,"$43,000",7,43,0,0,0,43,0,3,0
18929,8,4,"$80,000",6,33,2,1,0,33,0,3,1
18933,8,2,"$91,545",7,61,0,1,0,61,1,3,1
18934,8,2,"$102,000",4,52,0,0,0,52,1,2,1
18939,8,1,"$20,400",3,65,0,0,0,65,0,0,1
18948,8,2,"$35,000",6,77,0,0,0,77,1,1,1
18953,8,2,"$125,000",5,55,0,0,0,55,0,3,1
18956,8,4,"$130,000",9,43,2,0,0,34,0,4,1
18957,8,4,"$126,790",7,40,2,0,0,40,0,3,1
18958,8,4,"$50,000",11,39,2,0,0,19,0,1,1
18964,8,2,"$99,000",9,37,0,0,1,22,0,2,1
18967,8,6,"$48,800",3,31,4,1,0,31,0,2,1
18972,8,1,"$8,662",5,71,0,0,0,71,0,0,1
18975,8,2,"$35,000",3,52,0,0,1,52,0,2,1
18976,8,1,"$20,846",3,66,0,0,0,66,0,1,0
18986,8,2,"$20,000",6,24,1,0,0,27,0,1,0
18987,8,2,"$48,000",3,39,1,0,0,39,0,1,1
18988,8,2,"$84,957",4,47,0,0,0,47,0,2,1
18989,8,3,"$42,000",5,34,1,0,0,34,0,3,1
18990,8,6,"$23,000",2,27,4,0,0,15,0,2,0
18991,8,3,"$37,000",3,35,1,0,0,35,0,2,1
18993,8,1,"$16,800",6,73,0,0,0,73,0,1,1
18994,8,5,"$70,000",2,33,3,1,0,13,0,1,1
18995,8,2,"$91,600",6,44,0,0,0,44,0,2,1
18996,8,2,"$52,868",3,50,0,0,0,50,0,1,1
18997,8,1,"$44,652",8,50,0,0,0,50,0,1,1
19004,8,4,"$62,000",4,30,2,0,0,30,1,2,1
19006,8,3,"$44,000",3,22,1,0,0,22,0,2,0
19007,8,5,"$50,000",4,40,3,0,0,40,0,2,1
19008,8,2,"$34,640",9,83,0,0,0,83,2,2,1
19017,8,5,"$64,000",4,27,3,0,0,27,1,3,0
19021,8,5,"$71,484",5,48,1,0,1,48,1,4,1
19024,8,3,"$23,000",5,34,1,0,0,34,0,3,1
19033,8,3,"$57,439",6,40,0,0,0,40,1,3,1
19037,8,2,"$101,000",8,47,0,0,0,47,0,2,1
19038,8,2,"$100,000",8,46,0,0,0,46,0,2,1
19040,8,1,"$17,000",3,75,0,0,0,75,0,0,1
19044,8,4,"$35,000",7,37,2,0,0,37,1,3,1
19045,8,2,"$24,500",5,57,0,0,0,57,1,4,1
19046,8,1,"$39,800",6,55,0,0,0,55,0,1,0
19049,8,3,"$66,000",3,36,1,0,1,36,0,3,1
19050,8,2,"$41,960",3,63,0,0,0,63,0,1,1
19051,8,3,"$58,000",4,49,1,0,0,49,0,2,1
19052,8,4,"$45,000",6,24,2,0,0,24,0,2,S
19056,8,5,"$54,000",6,41,2,0,0,16,0,1,1
19058,8,3,"$113,600",5,34,2,0,0,34,0,2,1
19059,8,1,"$27,790",3,62,0,0,0,62,0,1,1
19062,8,1,"$28,392",3,78,0,0,0,78,1,1,1
19063,8,2,"$880,000",9,38,0,0,0,38,0,2,1
19070,8,2,"$390,000",5,53,0,0,1,53,0,7,1
19073,8,3,"$45,000",4,20,3,0,0,24,0,3,1
19076,8,4,"$28,000",5,26,2,0,0,18,0,2,1
19084,8,2,"$13,000",5,54,0,0,0,54,1,4,1
19085,8,3,"$50,000",5,41,1,0,1,41,0,5,1
19088,8,5,"$19,278",5,33,4,0,0,33,0,2,1
19089,8,5,"$71,600",3,33,3,0,0,33,1,3,1
19093,8,4,"$38,000",4,31,2,0,0,31,0,3,0
19098,8,4,"$40,228",6,45,2,0,0,45,0,2,1
19100,8,2,"$34,000",3,70,0,0,0,70,1,2,1
19103,8,3,"$30,480",4,35,1,0,0,35,0,0,0
19104,8,3,"$31,008",2,61,0,0,0,61,1,2,1
19107,8,3,"$120,000",7,31,1,0,0,31,0,3,1
19108,8,3,"$70,000",7,54,1,0,0,54,0,2,1
19112,8,2,"$45,000",7,21,0,0,0,21,0,2,0
19113,8,2,"$108,000",7,62,0,0,0,62,0,2,1
19118,8,2,"$18,912",3,47,0,0,0,47,0,1,1
19120,8,4,"$90,000",5,32,2,0,0,32,0,2,1
19122,8,3,"$45,800",5,47,1,0,1,47,0,1,1
19123,8,3,"$71,543",6,48,0,0,1,44,1,2,1
19124,8,2,"$95,000",7,61,0,1,0,61,1,3,1
19125,8,1,"$24,884",3,68,0,0,0,68,0,1,1
19126,8,3,"$40,000",6,35,1,0,1,35,0,2,1
19133,8,1,"$30,000",,41,0,0,0,41,0,1,0
19135,8,4,"$55,000",6,35,2,0,0,35,0,2,1
19136,8,2,"$120,000",3,59,0,0,0,59,1,2,1
19140,8,4,"$3,500",2,27,3,0,0,10,0,1,0
19141,8,1,"$6,500",3,58,0,0,0,58,0,0,0
19142,8,5,"$28,400",3,36,3,0,1,29,0,2,1
19143,8,1,"$34,000",3,57,0,0,0,57,0,1,1
19144,8,1,"$32,000",8,63,0,0,0,63,0,1,1
19146,8,4,"$100,000",8,45,0,0,1,45,0,4,1
19147,8,7,"$22,000",2,30,5,0,0,18,0,2,0
19150,8,2,"$6,324",3,51,0,0,0,51,0,1,1
19152,8,6,"$14,400",7,37,4,0,0,37,0,3,1
19153,8,2,"$84,296",8,36,0,0,0,36,1,6,1
19160,8,4,"$113,000",7,28,0,0,0,27,0,4,0
19170,8,2,"$22,258",4,80,0,0,0,80,1,0,1
19172,8,3,"$56,940",6,35,2,0,0,35,0,2,1
19175,8,1,"$100,000",5,34,0,0,0,34,0,4,1
19177,8,3,"$56,500",7,45,1,0,0,45,0,2,0
19184,8,4,"$12,000",5,37,3,0,0,17,0,0,0
19185,8,2,"$84,000",7,61,0,2,0,61,1,3,1
19188,8,4,"$61,000",8,43,2,0,0,43,0,2,1
19192,8,1,"$16,000",8,86,0,0,0,86,0,0,0
19193,8,7,"$8,000",1,28,5,0,1,15,0,0,0
19199,8,5,"$15,000",2,28,3,0,0,24,0,3,0
19220,8,5,"$49,472",6,39,3,0,0,39,0,1,1
19223,8,1,"$32,000",6,78,0,0,1,78,0,1,1
19232,8,2,"$17,000",7,41,1,0,0,41,0,0,1
19233,8,3,"$46,260",3,36,1,0,0,36,1,2,1
19234,8,4,"$81,000",10,43,2,0,0,32,0,2,1
19235,8,1,"$32,000",3,39,0,0,0,39,0,1,1
19236,8,1,"$25,000",8,64,0,0,0,64,0,0,1
19237,8,1,"$60,000",9,55,0,0,0,55,0,1,1
19240,8,3,"$74,000",9,31,1,0,1,31,0,2,1
19245,8,4,"$115,000",7,37,2,0,0,37,0,2,1
19246,8,1,"$6,060",2,64,0,0,0,64,0,0,1
19247,8,1,"$40,000",8,36,0,0,0,18,0,1,1
19250,8,4,"$54,000",5,42,2,0,0,42,0,3,1
19251,8,4,"$54,500",3,35,2,0,1,35,0,2,1
19252,8,4,"$67,000",4,28,2,0,0,28,1,2,1
19255,8,2,"$51,000",3,28,1,0,0,28,0,2,0
19256,8,5,"$33,000",3,32,3,0,0,32,0,2,1
19260,8,1,"$125,000",9,40,0,0,0,40,0,1,1
19262,8,1,"$18,332",6,79,0,0,0,79,0,0,0
19264,8,2,"$46,581",6,60,0,0,0,60,0,2,1
19273,8,2,"$70,000",8,56,0,0,0,56,0,2,1
19275,8,1,"$40,000",8,33,0,0,0,33,0,1,0
19277,8,2,"$13,873",6,83,0,0,0,83,1,0,1
19282,8,2,"$19,519",2,62,0,0,0,62,0,3,1
19293,8,1,"$26,768",3,37,0,0,0,37,0,1,0
19300,8,4,"$77,000",6,35,2,0,0,35,1,3,1
19307,8,3,"$66,100",7,30,1,0,0,30,0,2,1
19313,8,2,"$63,000",5,55,0,2,0,55,0,1,1
19315,8,2,"$55,800",6,49,0,0,0,49,0,2,1
19316,8,3,"$74,188",5,28,1,0,0,28,0,2,0
19318,8,5,"$44,600",8,28,3,0,0,28,2,1,0
19321,8,4,"$31,911",3,22,2,0,0,22,0,1,0
19322,8,1,"$6,000",6,60,0,0,0,60,0,1,0
19325,8,5,"$47,000",2,33,3,0,0,21,0,3,1
19328,8,3,"$68,400",8,60,0,0,0,60,1,3,1
19329,8,2,"$80,043",6,57,0,0,0,57,0,2,1
19332,8,1,"$29,857",7,57,0,0,0,57,0,1,0
19339,8,4,"$86,300",3,33,2,0,0,33,1,2,0
19349,8,4,"$32,000",8,30,1,0,0,14,0,3,0
19354,8,1,"$47,000",3,52,0,0,0,52,1,1,0
19357,8,1,"$8,000",6,19,1,0,0,19,0,2,0
19358,8,6,"$100,400",6,35,4,0,0,35,2,3,1
19359,8,3,"$47,244",4,34,1,0,0,34,0,2,1
19360,8,4,"$66,488",3,37,2,0,0,37,0,1,1
19365,8,2,"$22,265",1,76,0,0,0,76,1,2,1
19371,8,1,"$12,000",3,70,0,0,0,70,0,1,0
19372,8,5,"$45,000",8,33,3,1,0,33,0,4,1
19374,8,2,"$45,000",3,35,0,0,0,35,1,2,1
19382,8,1,"$40,000",8,85,0,0,0,85,1,1,1
19384,8,1,"$35,000",7,35,0,0,0,35,0,1,1
19388,8,5,"$61,216",9,35,3,0,0,35,0,2,1
19407,8,1,"$34,000",6,44,0,0,0,44,0,1,1
19409,8,2,"$115,095",9,53,0,0,0,53,1,2,1
19413,8,4,"$23,940",4,61,1,0,0,61,1,2,1
19415,8,1,"$28,000",6,65,0,0,0,65,0,1,1
19421,8,2,$600,3,55,0,0,0,55,0,2,1
19426,8,1,"$40,739",8,51,0,0,0,51,0,2,1
19433,8,2,"$119,155",7,55,0,0,0,55,1,2,1
19439,8,6,"$69,080",7,31,4,0,0,12,0,1,1
19440,8,3,"$115,000",10,46,1,0,0,46,0,2,0
19441,8,2,"$40,000",6,64,0,0,0,64,1,2,1
19444,8,3,"$35,500",7,35,2,0,0,35,0,1,0
19445,8,1,"$9,000",6,72,0,0,0,72,0,1,0
19446,8,1,"$21,200",7,53,0,0,0,53,0,1,0
19447,8,1,"$45,000",6,37,0,0,0,37,0,1,0
19450,8,2,"$70,000",4,27,0,0,0,27,0,2,1
19451,8,2,"$96,000",6,29,0,0,0,29,0,3,1
19460,8,4,"$70,000",9,47,2,0,0,47,0,2,1
19463,8,2,"$22,320",4,80,0,0,0,80,1,2,1
19467,8,2,"$44,800",3,70,0,0,0,70,1,2,1
19472,8,2,"$56,300",7,32,0,0,0,32,0,2,1
19473,8,3,"$35,000",3,37,1,0,0,37,0,2,0
19480,8,1,"$15,500",5,52,0,0,0,52,0,1,0
19487,8,2,"$38,120",2,65,0,0,0,65,1,2,1
19488,8,2,"$23,251",6,23,0,0,0,23,0,2,S
19492,8,5,"$72,000",6,34,3,0,0,34,0,2,1
19500,8,2,"$130,000",5,64,0,0,0,64,1,2,1
19501,8,3,"$35,800",5,35,1,0,0,35,0,2,1
19507,8,1,"$50,000",7,32,0,0,0,32,0,1,1
19511,8,3,"$45,517",8,53,0,0,0,53,1,2,1
19513,8,2,"$66,000",5,49,0,0,0,49,1,2,1
19517,8,4,"$35,896",2,50,2,0,0,39,0,1,1
19518,8,4,"$202,000",6,39,2,0,0,39,0,2,1
19519,8,2,"$135,400",7,60,0,1,1,60,1,2,1
19522,8,5,"$175,000",6,37,2,0,1,37,0,3,1
19526,8,2,"$22,200",6,69,0,0,0,69,0,2,1
19530,8,2,"$45,104",6,67,0,0,0,67,0,2,1
19532,8,1,"$43,000",8,46,0,0,0,46,0,1,1
19539,8,1,"$30,000",6,42,0,0,1,42,0,1,1
19546,8,4,"$79,688",9,45,2,0,0,45,2,2,1
19548,8,7,"$27,589",3,39,4,0,0,21,0,3,0
19550,8,5,"$7,700",1,28,4,0,0,19,0,0,0
19551,8,3,"$43,000",5,34,1,0,0,30,2,2,0
19554,8,1,"$20,000",8,78,0,0,0,78,0,1,0
19556,8,2,"$80,121",10,30,0,0,0,21,0,2,0
19564,8,5,"$29,010",5,30,3,0,0,31,0,3,0
19565,8,2,"$106,000",7,53,0,0,0,53,0,2,1
19568,8,5,"$50,000",9,45,3,1,0,45,1,3,1
19572,8,1,"$42,000",3,50,0,0,0,50,0,1,1
19581,8,4,"$46,000",4,27,1,0,0,27,1,2,1
19589,8,5,"$25,000",2,26,4,0,0,16,0,1,1
19590,8,2,"$39,341",1,45,0,0,0,24,0,3,1
19591,8,2,"$7,200",6,58,0,0,0,58,1,1,1
19592,8,1,"$28,000",5,77,0,0,0,77,0,1,1
19597,8,2,"$80,746",5,51,0,0,0,51,0,4,1
19601,8,1,"$6,000",2,79,0,0,0,79,0,0,1
19602,8,2,"$20,000",1,34,0,0,0,22,0,2,1
19609,8,4,"$4,200",2,27,2,0,0,11,0,0,0
19612,8,1,"$50,000",3,42,0,0,0,42,0,0,1
19620,8,2,"$10,560",2,84,0,0,0,84,1,0,1
19621,8,1,"$48,220",8,38,0,0,0,38,0,1,1
19622,8,3,"$88,000",7,35,1,0,0,35,0,4,1
19623,8,2,"$36,917",7,63,0,0,0,63,0,2,1
19626,8,4,"$13,000",1,29,2,0,0,7,0,2,0
19632,8,4,"$68,443",5,39,2,0,0,39,1,3,1
19633,8,2,"$60,928",8,65,0,1,0,65,0,2,1
19636,8,5,"$84,000",8,42,3,0,0,42,0,2,1
19654,8,5,"$46,000",3,22,3,0,0,22,0,2,0
19656,8,5,"$70,000",6,38,3,0,0,38,0,2,1
19673,8,2,"$50,000",5,49,0,0,0,49,1,2,1
19674,8,2,"$45,000",3,35,0,0,0,35,0,2,1
19678,8,2,"$11,000",2,37,1,0,0,29,0,0,0
19679,8,5,"$96,272",3,37,0,0,0,37,1,3,1
19680,8,3,"$200,000",5,41,1,0,1,41,0,3,1
19683,8,2,"$90,000",8,52,0,0,0,52,1,2,1
19684,8,3,"$65,000",4,40,1,0,1,37,0,2,1
19690,8,6,"$34,000",3,35,3,0,0,10,0,3,0
19694,8,4,"$20,000",3,22,2,0,0,11,0,2,1
19695,8,9,"$67,000",2,21,7,0,0,23,0,5,1
19698,8,6,"$50,248",6,29,4,0,0,29,1,2,0
19700,8,3,"$57,955",3,42,1,0,0,42,1,3,1
19701,8,2,"$13,632",7,69,0,0,1,69,0,1,1
19702,8,2,"$60,000",6,78,0,0,0,78,1,2,1
19704,8,2,"$22,000",3,27,0,0,0,27,1,1,0
19706,8,1,"$49,800",6,53,0,0,0,53,1,1,0
19712,8,1,"$85,000",10,82,0,0,0,82,0,1,1
19721,8,3,"$37,071",8,30,1,0,0,30,0,2,1
19722,8,3,"$24,000",7,53,0,1,0,53,1,3,1
19723,8,3,"$75,000",4,25,2,0,0,25,0,2,1
19726,8,4,"$98,000",8,37,0,0,0,37,0,2,1
19729,8,3,"$139,000",6,35,1,0,0,35,0,2,1
19730,8,3,"$158,000",3,36,1,1,0,36,0,5,1
19731,8,2,"$35,018",5,82,0,0,0,82,0,2,1
19732,8,3,"$75,000",6,50,1,0,0,50,0,2,1
19734,8,2,"$83,000",9,32,0,0,0,32,0,2,0
19740,8,5,"$42,000",3,45,1,0,1,45,1,3,1
19753,8,2,"$124,090",8,68,0,0,0,68,1,2,1
19754,8,4,"$121,174",6,36,2,0,0,36,0,3,1
19759,8,2,"$42,000",3,67,0,0,0,67,1,4,1
19760,8,2,"$13,660",2,58,0,0,0,58,0,1,1
19761,8,3,"$23,800",5,35,1,0,0,35,1,1,0
19762,8,1,"$14,904",3,63,0,0,0,63,0,1,1
19764,8,6,"$35,000",2,33,4,0,0,20,0,2,1
19767,8,1,"$51,000",3,51,0,0,0,51,0,1,1
19770,8,2,"$84,000",10,40,0,0,0,40,0,2,1
19771,8,3,"$45,000",4,42,1,0,0,33,0,2,1
19774,8,2,"$25,437",7,58,0,0,0,58,2,1,0
19775,8,2,"$42,971",8,26,0,1,0,26,0,2,1
19777,8,2,"$139,665",9,55,0,0,0,55,1,2,1
19781,8,7,"$45,000",3,26,4,0,0,26,0,0,1
19782,8,9,"$8,000",2,43,6,0,1,15,0,2,0
19785,8,2,"$149,000",2,59,0,1,1,59,0,3,1
19786,8,5,"$52,000",4,23,4,0,0,23,0,1,1
19787,8,2,"$55,000",5,57,0,0,0,57,1,1,1
19791,8,4,"$73,486",3,44,2,0,0,44,0,1,1
19795,8,1,"$28,257",7,61,0,0,0,61,0,0,1
19796,8,3,"$69,416",5,61,0,0,0,61,1,2,1
19802,8,4,"$28,000",4,42,0,0,0,42,1,3,1
19807,8,3,"$72,000",5,50,1,0,0,50,1,1,1
19811,8,5,"$36,000",6,32,3,0,1,32,0,2,1
19815,8,6,"$80,000",6,28,4,0,1,28,0,2,1
19817,8,1,"$6,084",3,68,0,0,0,68,0,0,0
19832,8,2,"$83,350",8,57,0,0,0,57,1,2,1
19839,8,3,"$18,000",3,29,2,0,0,29,0,1,0
19846,8,2,"$15,600",6,27,1,0,0,27,0,1,0
19847,8,2,"$93,000",7,56,0,0,0,56,1,2,1
19850,8,2,"$50,000",3,68,0,0,0,58,1,2,1
19854,8,4,"$227,400",6,35,0,1,0,35,1,4,0
19855,8,1,"$9,000",3,18,1,0,0,18,,1,0
19857,8,3,"$79,600",6,40,1,0,0,40,0,3,1
19866,8,3,"$55,000",9,37,1,0,0,37,0,1,1
19867,8,2,"$68,000",3,56,0,0,0,56,1,1,1
19871,8,2,"$28,207",2,63,0,0,0,63,1,1,1
19873,8,4,"$90,000",6,27,2,0,0,27,0,2,1
19878,8,6,"$29,000",1,31,4,0,0,15,0,2,0
19880,8,2,"$66,578",3,67,0,0,0,67,0,1,1
19881,8,3,"$15,600",3,27,2,0,0,27,0,1,0
19882,8,2,"$47,077",5,66,0,0,0,66,0,1,1
19886,8,3,"$27,400",3,38,1,0,0,38,0,3,1
19888,8,1,"$35,000",10,79,0,0,0,79,0,1,1
19892,8,5,"$30,000",1,33,3,0,0,14,0,2,1
19893,8,5,"$23,000",2,33,3,0,0,21,0,1,0
19900,8,1,"$8,640",7,58,0,0,0,58,0,0,1
19901,8,1,"$70,000",8,42,0,0,0,42,0,1,1
19904,8,1,"$30,000",6,77,0,0,0,81,0,1,1
19907,8,4,"$40,000",9,32,2,1,0,32,1,2,1
19915,8,5,"$20,000",1,39,3,0,0,23,0,0,0
19916,8,2,"$150,150",3,58,0,2,0,58,0,4,1
19918,8,1,"$8,256",3,75,0,0,0,75,0,0,1
19924,8,3,"$122,021",6,45,1,0,0,45,0,5,1
19928,8,1,"$17,560",7,64,0,0,0,64,0,1,1
19930,8,2,"$59,435",9,67,0,0,0,67,1,1,1
19931,8,3,"$51,000",2,51,0,0,0,51,0,3,0
19942,8,3,"$89,356",5,43,0,0,0,43,0,3,1
19952,8,6,"$38,000",3,42,4,0,0,42,1,1,1
19953,8,1,"$5,280",6,74,0,0,0,74,0,0,1
19959,8,4,"$32,000",3,45,2,0,0,45,0,3,1
19963,8,2,"$98,400",7,39,0,0,0,39,0,2,1
